velocity, actor, ttfc, ttg, collision_to_ego_times, collision_times, offlane_times, lateral_rmse, final_reward, initial_distance_to_end, end_distance_to_end, road_completion
3,car3,39,0,0,1,1,1.818116471523007,-13.229068478116329,40.68382996391723,37.011730843228,0.09025942552473654
3,car3,43,0,1,2,0,5.876082918193913,109.15611485638775,40.68382996391723,41.562972674678605,0
3,car3,73,0,0,1,0,1.029930202776348,-18.583757598367704,40.68382996391723,29.684851753052254,0.2703525754733527
3,car3,55,0,1,1,0,0.9058760694911978,98.57238411172808,40.68382996391723,25.376492130013776,0.37625115057947195
3,car3,42,0,1,2,0,5.492191570817653,86.79413362595136,40.68382992997545,24.620874217856443,0.39482407973306316
3,car3,46,0,1,2,0,0.9450016872671957,100.39125291368728,40.68382998088812,19.018078382188268,0.5325396259122528
3,car3,0,0,0,0,0,1.9420255626709753,3.8442074596945788,40.68382998088812,36.11970659869787,0.11218519456831677
3,car3,49,0,1,1,0,2.912896170581749,96.26944417201892,40.68382998088812,27.167432624675268,0.3322302094606726
3,car3,34,0,1,1,0,0.8894248887099344,76.03138853029009,40.68382996391723,22.6965742193937,0.44212297024337566
3,car3,49,0,0,1,0,2.1495959134297524,-16.78162889408025,40.68382998088812,39.7194584671371,0.02370404935336834
3,car3,54,0,1,1,0,0.7363693025876429,82.60832425335678,40.68382996391723,27.85282875368677,0.31538331621212573
3,car3,49,0,1,2,0,0.3045880044789236,77.15364569691651,40.68382996391723,27.04618028992716,0.3352105661164496
3,car3,48,0,1,1,0,0.26383402832749314,90.90993754025581,40.68382998088812,30.237153440265462,0.25677711625307037
3,car3,49,0,1,1,0,1.9165301377944624,92.31584319819572,40.68382998088812,28.18693965276572,0.30717094073967505
3,car3,51,0,1,1,0,0.2998135563826216,78.98233392059957,40.68382996391723,30.592868864180833,0.24803370549641326
3,car3,33,0,1,2,0,0.8288973454590759,75.25269352034314,40.68382996391723,22.23242360560722,0.4535316948938852
3,car3,54,0,0,1,1,8.569840212860267,-47.123565594517984,40.68382996391723,41.87954171872909,0
3,car3,53,0,1,1,0,0.6367729076633687,104.09893210575851,40.68382998088812,25.30988131102026,0.37788843078663
3,car3,86,0,0,1,0,9.555716288962454,-4.1967085615361865,40.68382998088812,53.70667212065997,0
3,car3,44,0,1,1,0,0.5821565109994044,77.0200369912228,40.68382996391723,28.230567278159956,0.3060985825769639
3,car3,36,0,1,1,0,0.8295741605900665,77.70780941044612,40.68382998088812,23.323756194476854,0.42670696919553636
3,car3,85,0,0,2,1,12.019067337818464,-24.226814027349167,40.68382996391723,60.303301232379376,0
3,car3,79,0,0,1,1,13.080212205807268,-9.524036203675882,40.68382996391723,56.5678271681577,0
3,car3,49,0,1,2,0,0.6231025237451439,72.82937829686536,40.68382998088812,29.478875443556145,0.2754154302236462
3,car3,99,0,0,1,0,2.038624108493875,-3.888082208880858,40.68382998088812,39.49001789263936,0.029343650507082906
3,car3,81,0,0,1,0,8.619959966158008,-4.180639971479351,40.68382992997545,50.90922931135957,0
3,car3,30,0,1,1,0,1.1337615721774494,76.65498075985214,40.68382996391723,20.650035952732967,0.49242645122035894
3,car3,39,0,1,1,0,1.2433868347203278,76.63971419719589,40.68382992997545,26.55335337526083,0.34732414767822595
3,car3,34,0,1,1,0,1.1903895684823742,78.66421290092694,40.68382998088812,24.433207723766582,0.399436883517494
3,car3,0,0,0,0,1,6.396951353050054,27.135345563141353,40.68382998088812,50.71611726120165,0
3,car3,43,0,1,1,0,0.44165867065218295,81.94057091579427,40.68382998088812,27.093358328477233,0.33405094011048686
3,car3,50,0,1,1,0,0.2760671391193029,76.72152644857645,40.68382996391723,30.418119132146327,0.25232901722565537
3,car3,50,0,1,1,0,0.25919586057343375,77.2819900755603,40.68382996391723,30.653392660842055,0.24654604327987906
3,car3,93,0,1,1,0,1.6057676165537582,100.45597778777825,40.68382998088812,33.99223485217826,0.16447800346853644
3,car3,45,0,1,1,0,0.31115847148537584,76.29998554501005,40.68382992997545,28.76014468596836,0.2930816804742819
3,car3,50,0,1,2,0,0.8551934857607205,76.37198554894798,40.68382996391723,33.36664111209586,0.1798549659240793
3,car3,40,0,1,1,0,1.1402740685985877,75.63430663239454,40.68382996391723,27.76737625992919,0.3174837205701561
3,car3,55,0,1,1,0,0.6642653878349716,97.00952490922722,40.68382996391723,26.440646734047757,0.35009445380392784
3,car3,0,0,0,0,1,2.0581569866454226,1.937713271128168,40.68382998088812,34.69105188814908,0.14730122743001928
3,car3,58,0,1,2,0,0.52613323904612,82.114998498967,40.68382998088812,31.591144626436705,0.2234962971461352
3,car3,43,0,1,1,0,0.547251079471663,77.28380327756643,40.68382998088812,27.35027129947608,0.3277360732181727
3,car3,53,0,1,1,0,1.7214151367661195,100.71774472722896,40.68382996391723,24.373738688479197,0.40089861967035967
3,car3,0,0,0,0,0,1.7957074469026515,5.274080838254193,40.68382998088812,37.279399634802374,0.0836801832001813
3,car3,35,0,1,2,0,3.343558127825559,85.44745251888507,40.68382996391723,40.08751852362675,0.014657210022246127
3,car3,54,0,1,1,0,0.6348940622789447,78.79623289077935,40.68382998088812,31.716902941886364,0.220405184153363
3,car3,43,0,1,1,0,0.8462310256515196,78.70464510069941,40.68382998088812,27.251344006023114,0.3301676853230173
3,car3,100,0,0,1,0,1.8270123892357413,-2.503993993598584,40.68382998088812,31.871518328848797,0.2166047704008951
3,car3,59,0,1,1,0,0.6327828238277152,77.7885461654805,40.68382998088812,33.05922650649231,0.18741115273506923
