road_id,section_id,lane_id,start_x,start_y,start_z,end_x,end_y,end_z,lane_type,lane_width
14,0,-5,-2.181199550628662,23.763404846191406,0.0,-0.5,23.825742721557617,0.0,Driving,3.5
14,0,-4,-1.9219980239868164,20.273014068603516,0.0,-0.5,20.325742721557617,0.0,Driving,3.5
15,0,2,5.393231391906738,-28.805566787719727,0.0,4.949592113494873,-31.070709228515625,0.0,Driving,3.5
15,0,3,8.814188957214355,-29.545196533203125,0.0,8.396812438964844,-31.676244735717773,0.0,Driving,3.5
1363,0,1,210.40457153320312,62.28572082519531,0.0,229.6582489013672,80.57330322265625,0.08297956734895706,Driving,3.5
203,0,1,21.19318199157715,130.78961181640625,0.0,5.4053215980529785,118.25208282470703,0.0,Driving,3.5
1214,0,-4,18.18149757385254,14.294405937194824,0.0,19.43780517578125,12.502853393554688,0.0,Driving,3.5
1214,0,-3,15.416032791137695,12.149131774902344,0.0,16.478675842285156,10.633748054504395,0.0,Driving,3.5
1214,1,-4,19.43780517578125,12.502853393554688,0.0,29.050975799560547,7.096035957336426,-0.008740391582250595,Driving,3.5
1214,1,-3,16.478675842285156,10.633748054504395,0.0,28.9906063079834,3.5965564250946045,-0.008740391582250595,Driving,3.5
36,0,-5,0.6080300211906433,-23.038684844970703,0.0,-0.5000001788139343,-23.06574249267578,0.0,Driving,3.5
36,0,-4,0.43719810247421265,-19.542858123779297,0.0,-0.49999985098838806,-19.56574249267578,0.0,Driving,3.5
37,0,-5,-0.5000001788139343,-23.06574249267578,0.0,-1.583115816116333,-23.03989028930664,0.0,Driving,3.5
37,0,-4,-0.49999985098838806,-19.56574249267578,0.0,-1.416124939918518,-19.54387664794922,0.0,Driving,3.5
2,0,-2,-11.886678695678711,-208.30621337890625,0.0,-88.46949768066406,-151.23057556152344,0.0,Driving,3.5
2,0,-2,-11.886678695678711,-208.30621337890625,0.0,-88.46949768066406,-151.23057556152344,0.0,Driving,3.5
2,0,-1,-11.97460651397705,-204.8073272705078,0.0,-84.97129821777344,-151.11834716796875,0.0,Driving,3.5
2,0,-1,-11.97460651397705,-204.8073272705078,0.0,-84.97129821777344,-151.1183624267578,0.0,Driving,3.5
2,0,2,-77.97489929199219,-150.89390563964844,0.0,-12.150461196899414,-197.8095245361328,0.0,Driving,3.5
